track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Westcoast Collective,Dominic Fike,67,0.682,0.571,1,-7.169,0,0.0271,0.542,0.00757,0.339,0.539,91.97
West Savannah (feat. SZA),Isaiah Rashad,72,0.652,0.906,9,-4.032,1,0.161,0.13,0.0681,0.504,0.559,125.103
WESTWORLD,EVAN GIIA,0,0.713,0.666,11,-6.128,1,0.0511,0.2,2.09e-05,0.137,0.277,112.015
Wet Cigarettes,Strawberry Milk Cult,54,0.535,0.387,0,-11.742,1,0.0257,0.614,0.00211,0.106,0.375,149.933
Wet Dreamz,J. Cole,2,0.517,0.705,6,-8.205,0,0.364,0.0751,0.0,0.128,0.584,175.906
We've Never Met but Can We Have a Cup of Coffee or Something,In Love With a Ghost,55,0.349,0.214,6,-18.295,0,0.0538,0.926,0.121,0.321,0.236,201.128
What Dreams Are Made Of,Evann McIntosh,51,0.552,0.348,0,-10.258,1,0.0353,0.535,0.0018,0.106,0.152,110.051
What Falling in Love Feels Like,Raymond Vergari,1,0.366,0.0813,8,-22.997,0,0.0512,0.991,0.926,0.136,0.0778,75.85
What Kind of Love,Childish Gambino,61,0.395,0.153,2,-25.367,1,0.0346,0.717,0.00439,0.098,0.287,80.587
What Once Was,Her's,77,0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568
What the Heck,I Tried to Run Away When I Was 6 (But Got Too Scared to Cross the Street),43,0.801,0.0356,0,-21.005,1,0.0715,0.907,0.0902,0.115,0.184,102.633
What They Want,Russ,49,0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553
What You Heard,Sonder,82,0.429,0.371,2,-9.017,0,0.0327,0.546,5.71e-06,0.104,0.135,137.134
What You Make It,With Confidence,59,0.567,0.517,8,-7.548,1,0.0708,0.000292,0.0,0.141,0.627,179.959
What You're Doing to Me,Duster,44,0.516,0.675,11,-7.547,1,0.0374,0.298,0.952,0.0804,0.553,171.171
When I'm Down,Whethan,60,0.827,0.769,7,-4.058,1,0.126,0.209,9.54e-05,0.091,0.491,93.986
When I R.I.P.,Labrinth,71,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614
When My Love Ends,smle,0,0.571,0.522,0,-6.253,0,0.0679,0.347,0.0,0.168,0.44,149.994
When We Were Young,Lost Kings,57,0.547,0.789,8,-5.619,1,0.042,0.00871,0.0,0.1,0.345,129.916
Where's My Love,SYML,0,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94
Where The Wild Things Are,Zeds Dead,46,0.344,0.672,6,-5.888,0,0.0586,0.00877,1.04e-06,0.196,0.133,164.197
Where You Are,John Summit,77,0.56,0.832,9,-6.432,0,0.0363,0.00953,0.00541,0.546,0.0818,126.0
Where You Are - GRiZ Remix,John Summit,62,0.333,0.79,9,-4.334,0,0.0492,0.0357,3.08e-06,0.704,0.218,139.437
White Ferrari,Frank Ocean,82,0.501,0.0958,0,-15.605,1,0.0433,0.77,0.0,0.298,0.204,108.741
White Iverson,Post Malone,80,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098
White Linen,mansionz,45,0.755,0.311,11,-11.969,1,0.0653,0.339,0.0,0.101,0.572,127.866
WHO CARES,SEBASTIAN PAUL,35,0.541,0.432,8,-7.348,1,0.0698,0.247,0.0205,0.0423,0.171,156.027
Who Hurt You?,Daniel Caesar,75,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542
Who Will?,Q,58,0.699,0.0752,8,-19.751,0,0.228,0.964,0.0363,0.106,0.481,64.23
Why,Dominic Fike,72,0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027
Why Am I the One,fun.,46,0.408,0.499,6,-7.16,1,0.0547,0.44,4.04e-06,0.595,0.501,82.157
Why do i love you still?,Pity Party (Girls Club),49,0.596,0.305,4,-13.369,1,0.0375,0.531,0.12,0.115,0.108,151.919
Why'd You Only Call Me When You're High?,Arctic Monkeys,90,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004
Why Not Me,Forrest.,55,0.905,0.721,7,-6.922,1,0.31,0.48,0.0,0.528,0.695,145.958
Wildewoman,Lucius,0,0.521,0.753,9,-7.197,1,0.0423,0.00265,0.000833,0.126,0.608,126.957
Window,Still Woozy,59,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025
Winnebago (feat. Quinn XCII & Daniel Wilson),Gryffin,51,0.654,0.886,4,-2.808,1,0.0417,0.106,9.17e-06,0.161,0.704,147.959
Winnebago (feat. Quinn XCII & Daniel Wilson) - Dropgun Remix,Gryffin,18,0.588,0.923,1,-2.076,0,0.0475,0.006,0.0437,0.357,0.568,128.047
Winter Surf,Alek Olsen,49,0.438,0.0593,7,-26.172,1,0.038,0.757,0.698,0.362,0.214,135.96
Wisdom,Haywyre,32,0.669,0.73,10,-6.105,0,0.0356,0.0739,0.00266,0.0864,0.499,90.003
Wishes,Grant,48,0.244,0.721,1,-4.715,1,0.0354,0.0272,0.0,0.145,0.114,98.825
Wish I Never Met You,Loote,51,0.621,0.692,7,-5.279,1,0.217,0.0797,0.0,0.0806,0.705,165.967
wish you were gay,Billie Eilish,76,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028
Without You,SLANDER,46,0.595,0.712,10,-6.879,0,0.0539,0.0671,0.0,0.102,0.615,170.06
With You (Jai Wolf Remix),Dirty South,42,0.587,0.881,2,-1.316,1,0.0397,0.0114,0.00146,0.326,0.221,94.984
Wonder,Shawn Mendes,70,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898
Wook Laser,Subtronics,29,0.536,0.991,11,0.085,0,0.205,0.0378,0.0197,0.584,0.16,150.003
Work,Charlotte Day Wilson,67,0.623,0.296,1,-8.036,1,0.0311,0.522,0.211,0.0801,0.158,129.949
worldstar money (interlude),Joji,67,0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565
Worst Behavior,Drake,0,0.779,0.799,9,-6.359,1,0.15,0.158,0.0,0.209,0.414,109.944
Worst Nites,Foster The People,52,0.741,0.752,2,-4.968,1,0.0386,0.00834,0.00165,0.0438,0.609,114.02
Wow.,Post Malone,84,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96
The Wrong Place,Hooverphonic,44,0.491,0.728,5,-4.482,1,0.0428,0.0479,1.38e-06,0.16,0.246,80.239
Wrong Time,Hippie Sabotage,58,0.595,0.645,1,-5.877,1,0.0744,0.708,0.00884,0.11,0.367,81.969
WTF Are We Talking For,Labrinth,59,0.812,0.712,4,-7.878,1,0.373,0.81,0.169,0.102,0.324,136.436
Wyclef Jean,Young Thug,63,0.863,0.576,5,-5.687,0,0.239,0.124,0.0,0.143,0.832,132.054
xanny,Billie Eilish,72,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554
Y,INZO,47,0.74,0.92,8,-4.814,0,0.335,0.00671,0.555,0.236,0.384,180.019
Yards / Gardens,Kate Bollinger,63,0.8,0.544,10,-7.52,1,0.032,0.268,0.617,0.11,0.745,107.984
Yellow,Coldplay,92,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
Yer Killin' Me,Remo Drive,55,0.396,0.718,0,-6.794,0,0.0814,0.00217,0.00077,0.332,0.366,165.272
YKWIM?,Yot Club,84,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735
Ylang Ylang,FKJ,0,0.559,0.243,1,-12.453,1,0.0325,0.925,0.936,0.108,0.161,69.93
Yoko Ono,Mob Rich,43,0.664,0.473,6,-10.388,0,0.037,0.00468,0.0354,0.108,0.642,150.016
You,Nate Traveller,54,0.775,0.288,1,-11.474,1,0.028,0.789,0.00349,0.112,0.191,92.018
You and I,d4vd,74,0.471,0.913,10,-6.727,0,0.0392,0.178,0.000465,0.44,0.363,90.231
You Are Going to Hate This,The Frights,56,0.565,0.762,9,-7.713,1,0.0309,0.00546,0.169,0.623,0.63,99.932
You Are My Sunshine,Antonio of Italy,33,0.739,0.381,5,-7.795,1,0.0848,0.422,0.00241,0.103,0.75,159.943
you can't eat cats kevin,Mom Jeans.,47,0.456,0.922,3,-6.135,1,0.0708,8.34e-05,6.41e-05,0.323,0.441,159.864
You Grew Up,Oddisee,29,0.62,0.804,9,-8.301,0,0.361,0.422,0.00147,0.51,0.229,120.019
You & Jennifer,bülow,59,0.752,0.698,11,-6.53,1,0.306,0.52,0.0,0.211,0.347,132.058
You Know It,Colony House,62,0.404,0.962,3,-2.901,1,0.0978,0.0352,0.0,0.146,0.572,158.121
You & Me,Marc E. Bassy,61,0.449,0.635,1,-8.301,1,0.275,0.0413,0.0,0.188,0.608,84.414
Young,Vacations,83,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935
Young And Beautiful,Lana Del Rey,0,0.328,0.421,11,-8.853,0,0.0362,0.281,1.68e-05,0.1,0.15,114.739
Young Blood,The Naked And Famous,70,0.579,0.865,6,-4.692,1,0.0302,5.63e-05,0.000221,0.649,0.358,104.99
Young Dumb & Broke,Khalid,81,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948
Younger,Ruel,60,0.745,0.477,11,-7.706,0,0.088,0.202,0.0,0.12,0.454,136.055
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,78,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078
You're the Reason,Chris Wright,41,0.693,0.403,0,-8.773,1,0.191,0.946,5.07e-06,0.104,0.677,115.621
Your Graduation,Modern Baseball,0,0.395,0.902,8,-5.808,0,0.176,0.001,0.0,0.327,0.632,184.737
Your Name Backwards,Pity Party (Girls Club),27,0.692,0.165,11,-11.698,1,0.0338,0.911,4.31e-06,0.11,0.275,97.515
Your Shirt,Chelsea Cutler,52,0.426,0.476,2,-6.64,1,0.0741,0.185,0.0,0.327,0.169,179.793
Your Soul,Hippie Sabotage,60,0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46
You Should Probably Leave,Chris Stapleton,83,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89
You Stupid Bitch,girl in red,1,0.521,0.833,11,-5.661,0,0.053,0.00721,0.00119,0.272,0.764,149.006
Youth,Manila Killa,31,0.404,0.536,2,-6.706,0,0.0761,0.779,0.000526,0.288,0.471,94.01
You There,Aquilo,55,0.314,0.207,0,-14.707,1,0.0314,0.97,0.0046,0.0823,0.0524,76.529
You Was Right,Lil Uzi Vert,69,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987
Zeldas Lullaby,A L E X,55,0.692,0.341,0,-16.572,1,0.0416,0.849,0.93,0.1,0.173,129.989
Zen (with K.Flay & grandson),X Ambassadors,54,0.723,0.927,6,-4.326,0,0.106,0.125,0.0,0.0648,0.874,98.017
נפלא פה,Habiluim,26,0.546,0.449,7,-6.904,0,0.0536,0.448,0.0,0.152,0.268,133.1
"삐뽀삐뽀 Beep-Boop, Beep-Boop",Meaningful Stone,49,0.503,0.763,4,-6.005,0,0.0795,0.31,1.79e-05,0.129,0.322,96.075
グッドバイ,toe,45,0.55,0.52,1,-12.838,0,0.0326,0.65,0.546,0.0501,0.102,135.026
ゆめうつつ,Lamp,72,0.346,0.126,2,-16.89,1,0.0347,0.985,0.463,0.0771,0.0761,92.959
你，好不好？ - TVBS連續劇【遺憾拼圖】片尾曲,Eric Chou,68,0.439,0.477,10,-5.638,1,0.0307,0.643,0.0,0.114,0.535,159.819
混ぜるな危険,tricot,50,0.449,0.77,7,-5.87,1,0.0423,0.00223,0.00472,0.0831,0.743,90.678
